label,chr1,x1,x2,chr2,y1,y2
0,7,80138279,80142180,7,81537514,81569035
1,11,62150000,62175000,11,62450000,62475000
0,11,106136584,106149711,11,106821086,106846965
0,11,80057225,80069322,11,80385549,80415402
0,11,84122808,84129113,11,84776289,84817506
0,11,83690344,83722615,11,84227758,84248917
0,4,94115692,94155681,4,94564227,94595431
0,7,41331420,41358824,7,41442921,41476224
0,7,78674857,78700390,7,79009763,79028228
0,4,64196914,64223839,4,64756682,64976952
1,4,73125000,73175000,4,73875000,73900000
1,7,99585000,99595000,7,99725000,99730000
0,4,98702127,98730482,4,98765894,98830891
0,7,31199261,31265786,7,31427182,31471747
0,11,80619367,80657394,11,81113669,81121456
0,4,42545737,42626334,4,43030184,43036699
0,11,134401038,134419093,11,134579036,134799792
0,8,30840259,30941252,8,31139637,31183726
0,11,23275134,23286291,11,23662698,23695229
0,4,189102812,189125871,4,189644660,189648139
0,11,103359948,103382749,11,103455914,103477680
1,11,9625000,9650000,11,9750000,9800000
0,7,68463246,68561464,7,68804369,68871930
1,11,112075000,112100000,11,112425000,112475000
0,11,37108797,37172378,11,37621153,37648630
0,11,98628627,98673586,11,98746035,98755498
0,11,80782919,80792528,11,80968590,81018482
0,8,117911312,117974488,8,118330753,118363435
0,11,92063297,92085112,11,92572196,92630402
0,8,117169442,117186976,8,117617128,117909763
1,7,4850000,4875000,7,5125000,5150000
0,8,1351223,1525444,8,2155978,2178267
0,7,69389907,69518513,7,69584642,69665286
0,4,147607922,147646421,4,149014116,149029267
0,11,27752485,27771406,11,27843945,27878246
0,8,55184586,55217483,8,55852788,55860815
0,8,135935118,135941063,8,136241137,136263642
0,7,49624750,49640359,7,50066970,50375005
0,4,101077889,101094574,4,101823144,101866908
0,8,75595514,75635953,8,76090398,76110256
1,8,101925000,101950000,8,102275000,102350000
1,13,27520000,27550000,13,28525000,28575000
0,9,96561072,96601641,9,96700335,96738267
0,16,29143402,29163559,16,29177924,29219045
1,6,2850000,2860000,6,2985000,3005000
0,1,47231475,47245450,1,48811808,48844749
0,2,1079464,1097901,2,1611425,1624008
0,10,123337490,123375459,10,123623320,123669981
0,6,152630395,152639878,6,152797431,152830735
0,15,84381955,84436664,15,84939060,84960857
0,1,232221938,232232989,1,232683441,232814404
0,6,128011079,128068958,6,128123988,128221581
0,9,78421345,78435506,9,78465816,78512141
1,17,47640000,47655000,17,47750000,47800000
0,10,88605242,88759808,10,89240747,89333423
0,17,32823739,32999126,17,33097927,33127888
0,3,146604304,146659746,3,147176456,147182079
0,19,13497196,13527137,19,13595328,13598241
0,3,73282016,73360673,3,73542569,73575178
0,18,5000968,5125813,18,5792302,5797901
0,19,52952391,52985721,19,53119258,53259997
0,23,47286192,47471782,23,47808431,47833154
0,16,21244892,21344527,16,21481947,21743604
0,12,83377749,83532752,12,83672684,83793820
0,16,51830674,51885021,16,52314511,52325942
0,3,7099381,7151995,3,7279412,7435637
0,20,20657915,20732533,20,21053006,21172038
0,23,5268908,5278589,23,5768061,5778896
0,19,30747808,30906256,19,31031234,31041243
0,2,89825378,89845755,2,90104026,90112655
0,2,240573604,240719043,2,241053322,241101965
0,12,40697303,40781643,12,41050949,41151620
0,17,46840395,46857807,17,46859066,47019119
0,3,138532330,138617207,3,140389243,140500791
0,1,238853472,238875811,1,238896282,238916590
0,6,85357173,85422741,6,85430259,85530682
0,2,107675261,107717176,2,108261336,108294674
1,3,129640000,129675000,3,129800000,129825000
1,10,60060000,60070000,10,60140000,60150000
0,12,43987692,44015563,12,44096267,44355179
0,17,5010272,5018723,17,5072270,5117029
0,1,79006327,79103618,1,79806323,79830395
0,2,107675261,107717176,2,108738313,108838338
0,6,55775932,55798085,6,56497961,56507176
0,15,35063519,35417640,15,35535517,35663399
0,1,145282462,145304491,1,145362831,145753874
0,9,80472419,80695316,9,80955551,81004893
0,9,7202064,7281920,9,7461704,7486811
1,12,48180000,48185000,12,48230000,48240000
0,20,59725979,59748937,20,60075971,60156526
0,1,58466189,58597190,1,58827114,59058723
0,18,56016297,56094518,18,57638789,57672229
0,20,12888555,12923408,20,13069278,13122627
1,1,174700000,174750000,1,175275000,175300000
0,6,104073344,104127026,6,104841883,104868623
0,9,107425257,107474448,9,109310508,109327443
0,19,37867237,37889297,19,38383882,38405033
1,17,58200000,58225000,17,58500000,58525000
0,1,49174970,49212444,1,49316865,49358643
0,2,109143004,109276439,2,109288295,109335947
0,2,163061013,163114277,2,163807642,163861621
0,17,412490,417531,17,579603,717795
0,2,22708062,22723795,2,23061769,23092363
0,19,39490035,39762149,19,40111411,40125566
0,2,83200153,83231060,2,84103906,84293039
0,15,37171459,37240969,15,37463976,37503788
0,1,237781717,237792490,1,238133638,238146111
0,17,20647134,20661105,17,20745183,20864892
0,12,129755774,129812655,12,130085425,130148434
1,19,860000,870000,19,910000,930000
0,2,83416269,83430866,2,83483498,83571844
0,2,51381078,51447764,2,52027784,52053035
0,23,117082203,117099020,23,117221768,117261543
0,2,197555162,197649457,2,198047568,198093731
0,23,31203597,31216948,23,31823083,31848821
0,3,143236611,143262508,3,143380929,143439675
0,15,54628476,54631275,15,54722061,54746226
0,6,114041389,114083747,6,114617892,114633431
0,15,71080362,71084653,15,71338196,71355045
0,2,991389,1023363,2,1878467,1979165
0,19,24258381,24267906,19,24286545,24358118
0,16,62092131,62113477,16,62611001,62642086
1,1,26920000,26935000,1,27200000,27210000
0,1,4417880,4427823,1,4593047,4657138
1,1,246650000,246675000,1,246910000,246920000
0,22,41822058,41891146,22,41900285,42108510
0,20,3930332,4295482,20,4479745,4515733
0,18,53494459,53586945,18,53629518,53698912
1,17,20010000,20050000,17,20200000,20225000
0,23,12458618,12472715,23,13385397,13413739
0,6,100872063,100893314,6,100995184,101007299
0,13,22379239,22398465,13,22840415,22881520
0,21,44530000,44540000,21,45350000,45375000
1,17,48925000,48950000,17,49025000,49040000
1,13,111100000,111125000,13,111450000,111475000
0,23,2391353,2674109,23,3592451,3598692
0,16,17799569,17827672,16,18127125,18172722
0,3,98589770,98648554,3,98666370,98823031
0,16,76209118,76215269,16,76495398,76506843
0,6,23346780,23356435,6,24910296,24980367
0,1,105812734,105905797,1,106379775,106403644
1,19,51925000,51950000,19,52150000,52175000
1,6,6675000,6700000,6,7225000,7250000
0,1,120079054,120538196,1,121468589,121500414
1,19,35840000,35850000,19,35980000,35990000
0,17,446360,545528,17,579603,717795
0,15,53569107,53643211,15,53853997,53893483
0,16,23431732,23487906,16,23492749,23618842
0,16,5023947,5156092,16,5178503,5187742
0,9,103305122,103409784,9,103627962,103649153
0,3,174136461,174143618,3,174581083,174669888
0,12,38798169,38808964,12,39006149,39067057
0,12,27300321,27319401,12,27323273,27405327
0,17,69563784,69585962,17,69838213,69850710
1,17,27965000,27970000,17,28100000,28105000
0,13,109590431,109653773,13,109863625,109882068
0,1,106140089,106162110,1,106656646,106741973
0,22,23650000,23675000,22,24810000,24820000
1,23,17800000,17825000,23,18375000,18425000
0,18,26975818,27020541,18,27223776,27228615
0,9,77558135,77655017,9,77760158,77931739
0,12,79724784,79818514,12,79890159,79913238
1,16,10620000,10625000,16,11025000,11030000
0,3,168743451,168920095,3,169717934,169783248
0,12,111947180,112152127,12,112163195,112293424
0,6,55360062,55405072,6,55528329,55543952
0,22,40009153,40081850,22,40091689,40177814
0,9,116597724,116683925,9,116687683,116774937
0,12,97488382,97499345,12,98043516,98061221
0,20,35308520,35324077,20,35653823,35689425
0,19,9113665,9145112,19,9168644,9280374
0,6,131269054,131330431,6,131337162,131413024
0,12,34541612,34558845,12,34749256,34765885
0,20,13923906,13934429,20,15135708,15174783
0,20,50671502,50684145,20,50688178,51020321
0,20,41233572,41244239,20,41715425,41747012
0,2,190173174,190178793,2,190702052,190718531
0,1,88308592,88353805,1,88377161,88465532
0,9,103816823,103829520,9,103950818,104009350
0,1,163739716,163757997,1,164237355,164289544
0,2,198625078,198631453,2,198633054,198896340
0,6,50549022,50650464,6,50659260,50667604
0,15,37883047,37887828,15,37968507,38003885
0,16,25590288,25605999,16,26622602,26629889
0,2,241814304,241859576,2,242289066,242376904
1,6,133275000,133300000,6,133850000,133900000
0,10,114267802,114342162,10,114399215,114422189
0,17,0,99788,17,106916,201855
1,3,106950000,107000000,3,107125000,107150000
0,3,164743840,164766285,3,164909956,164939420
0,23,39419302,39636273,23,39900381,40238874
0,6,54203385,54252772,6,54333292,54340179
0,6,119796874,120132260,6,120622999,120676386
0,17,8398725,8442690,17,8784149,8825503
0,3,76824541,76834168,3,77467725,77528322
0,15,93697118,93713637,15,94335708,94358469
0,1,235515473,235615481,1,237456225,237494438
1,2,27320000,27330000,2,27420000,27430000
0,20,480516,775085,20,1071061,1122574
0,1,64649879,64747843,1,64880120,64923261
0,3,155923845,155983893,3,156069645,156438462
0,1,216963208,216970257,1,217888052,217965496
0,20,23991074,24001035,20,24398373,24407544
0,17,16372997,16446888,17,16585994,16600759
0,6,85554354,85639973,6,85812302,85881541
0,6,104595356,104618229,6,105198459,105783361
0,23,27471067,27497242,23,27973814,28009323
1,6,150225000,150275000,6,151125000,151150000
0,20,58166563,58181208,20,58416137,58451017
0,22,32104113,32195062,22,32435644,32486616
0,20,23467333,23497288,20,23991074,24001035
1,17,55925000,55950000,17,56070000,56080000
0,2,113920460,114091760,2,114115255,114131337
0,19,21323585,21342655,19,21415202,21525787
0,1,82136522,82151029,1,82412863,82447452
0,10,89491707,89498674,10,89706097,89712264
1,18,3270000,3300000,18,3450000,3500000
0,18,36082286,36191519,18,36695219,36709654
0,3,35137276,35141761,3,35424951,35434740
1,6,39270000,39350000,6,41000000,41025000
0,9,111748955,111986824,9,112526069,112558826
0,20,14023199,14096965,20,14385705,14395984
0,19,11945472,12129928,19,12139851,12152990
0,16,73449486,73483765,16,73705535,73802914
0,17,5280350,5447366,17,5455974,5478347
0,13,20129399,20166955,13,20387673,20452743
0,9,85992173,86024442,9,87865802,87881957
0,22,46925024,47114361,22,47118583,47172213
0,22,24343995,24444529,22,24525909,24679584
0,17,69892148,69967986,17,70110240,70119635
0,13,71973792,71993755,13,72020913,72035282
0,3,60929358,60953388,3,61404236,61458936
0,6,118343145,118390320,6,118395677,118408110
0,3,138870613,139498500,3,140389243,140500791
0,13,31422872,31474679,13,31603822,31650073
0,2,34646707,34666004,2,34943174,34953001
0,3,189287327,189293966,3,189473395,189551598
0,6,48771031,48827631,6,48875613,48890556
0,9,78567187,78621608,9,78724174,78810126
0,16,8329564,8345035,16,8872040,9266012
0,9,86257791,86358236,9,86510877,86624974
1,2,217075000,217100000,2,217525000,217575000
0,9,89197645,89218945,9,89343336,89351139
0,3,87306375,87329789,3,87541220,87600975
0,16,10394578,10700950,16,10854273,10929977
0,3,115321338,115441116,3,115670218,115785608
0,23,39419302,39636273,23,39641179,39646992
1,19,19640000,19650000,19,19750000,19775000
0,3,64343325,64356200,3,65125772,65343607
0,15,98891342,98997420,15,99044541,99075812
0,12,99268279,99299744,12,99860019,100041857
0,3,166499934,166515470,3,166546611,166561306
0,16,25590288,25605999,16,26750036,26788192
0,10,83072617,83146828,10,83382113,83398948
1,17,60775000,60800000,17,61475000,61525000
0,15,53294530,53321181,15,54112018,54126293
0,21,28277467,28291074,21,28710696,28758600
0,23,73417410,73438466,23,73691401,73734476
0,1,164122082,164138293,1,164301185,164346816
0,19,31118423,31246887,19,31255774,31313198
1,16,19375000,19410000,16,19510000,19520000
0,6,162224783,162328436,6,162482149,162487910
0,23,138028492,138035027,23,138431682,138534078
0,17,68257711,68266432,17,68538014,68559515
0,18,32033209,32048778,18,32364826,32371374
0,19,51400000,51440000,19,51925000,51950000
0,3,64343325,64356200,3,64490391,64567173
1,18,12090000,12100000,18,12200000,12250000
0,19,38071478,38099761,19,38105536,38258386
0,2,189704506,189711935,2,190173174,190178793
0,2,228070865,228085556,2,228485359,228527560
1,6,85125000,85150000,6,85675000,85700000
0,16,46497713,46506348,16,47378027,47572929
0,15,26080629,26106162,15,26250836,26258379
0,19,54093343,54099394,19,54139073,54208060
0,1,4432307,4483664,1,4659635,4665878
0,22,33504198,33531206,22,33733150,33741401
0,23,40373554,40454022,23,42126239,42173866
0,3,122972711,123112977,3,123162586,123180597
0,2,217131723,217169995,2,217478562,217490035
0,12,10733143,10851352,12,10860800,10942540
0,1,98270455,98301932,1,98365041,98409035
0,3,117063392,117085009,3,117847782,117865487
0,12,130188625,130204400,12,130578524,130630080
1,12,25350000,25375000,12,25525000,25550000
0,6,130874715,130930283,6,131337162,131413024
0,12,87002263,87024682,12,87161919,87175176
1,9,130870000,130900000,9,131170000,131180000
0,2,139527886,139702502,2,139907364,139934950
0,17,67424091,67534916,17,67665437,67763238
0,12,87176148,87217766,12,87268386,87275411
1,16,66640000,66650000,16,66875000,66910000
0,15,47533851,47558720,15,48077338,48090453
0,1,237781717,237792490,1,238008121,238073539
0,3,121300012,121344609,3,122160775,122419415
0,9,88111613,88135840,9,88209957,88234821
0,23,108611804,108700027,23,109020914,109074589
0,2,73422359,73538503,2,73898988,74021630
0,6,54848208,54857937,6,56534693,56579381
0,1,64221221,64254726,1,64495607,64512256
1,1,110070000,110090000,1,110520000,110550000
1,12,52975000,53000000,12,53265000,53280000
0,16,51648388,51668219,16,51784452,51807931
1,1,225650000,225675000,1,226300000,226325000
0,17,12873885,12880010,17,13310028,13336509
0,2,135371747,135505459,2,135510479,135564835
0,19,43182003,43210342,19,43266210,43322911
0,2,41784521,41813528,2,41953644,41965957
1,15,75300000,75325000,15,75495000,75525000
0,1,217888052,217965496,1,218210794,218221771
0,1,66488115,66567944,1,66958997,66976730
0,23,14238927,14249052,23,14446869,14530853
0,16,50864040,50957065,16,51027576,51099849
0,16,82511953,82549783,16,82604062,82727649
0,18,7823580,7857489,18,7884930,7895209
0,17,12548597,12599767,17,13310028,13336509
0,18,60051478,60120871,18,61839617,61870828
0,18,48899853,48983771,18,49038814,49089385
0,18,29837598,29895924,18,30238644,30265131
0,2,188918384,188942271,2,189425317,189432926
0,6,76749939,76816782,6,77669531,77727044
0,9,71733886,71757831,9,72517882,72598384
0,3,69430898,69440011,3,69700836,69734595
0,1,76572705,76579906,1,77120661,77136518
1,12,54380000,54390000,12,54755000,54770000
0,1,82839549,82860344,1,83562977,83570418
0,2,116742654,116785319,2,117005088,117052843
1,9,131900000,131905000,9,132370000,132380000
0,16,64385886,64485207,16,64533135,64541930
0,17,2057213,2160585,17,2166290,2354493
0,1,72495889,72511356,1,72947905,72986801
1,19,18310000,18320000,19,18360000,18365000
0,16,23188789,23198922,16,23203690,23280257
0,1,48983280,49047729,1,49499222,49550984
1,16,75025000,75050000,16,75125000,75150000
1,13,95075000,95100000,13,95250000,95275000
0,9,92896213,92912210,9,93267929,93286704
0,9,74691048,74754442,9,75860971,75938608
1,1,157125000,157150000,1,157650000,157675000
1,21,28200000,28225000,21,29050000,29100000
0,15,61021369,61070843,15,61798621,61829963
0,6,156505084,156522815,6,156705947,156835329
0,12,115339816,115355425,12,115452391,115465812
0,17,11449078,11512451,17,11983150,11998579
1,22,39550000,39575000,22,39900000,39950000
0,9,13075513,13133523,9,13342204,13361727
0,10,37645609,37658422,10,38033176,38104035
0,13,29959157,29981314,13,30529875,30547748
0,6,48438988,48458861,6,48690251,48707373
0,13,31887066,31906859,13,32161997,32173078
0,3,139838181,140131756,3,140301261,140341338
0,6,48842495,48849616,6,49240099,49352255
0,17,14445484,14475390,17,14879018,14901041
0,10,68272222,68291473,10,68704776,68735523
0,10,91565812,91576675,10,92322813,92346390
0,1,98250644,98264389,1,98576206,98596169
0,3,188505939,188595557,3,189085662,189105193
1,1,223310000,223320000,1,223870000,223880000
0,20,18917092,18937881,20,18998014,19068131
0,18,68016720,68067503,18,68150493,68165050
0,12,126992509,127004090,12,127314946,127435868
1,3,46725000,46750000,3,47375000,47425000
0,20,38051595,38080125,20,38390883,38431156
0,2,180748822,180810163,2,181264349,181273954
1,15,69350000,69375000,15,69675000,69700000
0,15,46189868,46208121,15,46483349,46527503
0,1,66315418,66432100,1,67185448,67248096
1,17,33880000,33890000,17,34060000,34080000
0,17,49802272,49849989,17,50124268,50135145
0,13,77959829,77972666,13,78159143,78183458
0,22,35704945,35754394,22,36075653,36085282
1,23,13660000,13680000,23,13750000,13775000
1,19,16940000,16945000,19,17005000,17020000
0,16,13396001,13409470,16,13701083,13734193
0,6,141171300,141281605,6,142091606,142398709
0,15,71338196,71355045,15,71968606,72054432
0,2,82498480,82589186,2,83264075,83281770
0,6,55609486,55628551,6,55688620,55723092
0,10,53499548,53527475,10,53880513,53910332
0,12,43970551,43981476,12,44600028,44609287
0,23,30789732,30805966,23,31128105,31144956
0,6,100473706,100491503,6,100517132,100735256
1,3,193475000,193510000,3,193840000,193850000
0,1,235235594,235512931,1,235813525,235826586
0,20,38722135,38735888,20,39117632,39153473
0,1,248308615,248325600,1,248771660,248793105
0,15,86464747,86499018,15,86769227,86781942
0,22,25721791,25738768,22,25928583,25983698
0,19,32367592,32380023,19,32733886,32989528
0,16,6974811,7007162,16,7086610,7145983
0,6,142412168,142577170,6,143046124,143078727
0,1,49732959,49741136,1,50401286,50417783
0,21,25948081,25984988,21,26905163,27006080
0,9,89895245,89915298,9,90462154,90604759
0,1,4490614,4513939,1,5092993,5104576
1,12,57230000,57235000,12,57380000,57385000
0,15,85816328,85850295,15,86091363,86190366
0,20,13129883,13251050,20,13399023,13409654
0,12,79511161,79519780,12,79666203,79694373
0,22,49336184,49343379,22,49413099,49432460
0,1,157575865,157636208,1,158292227,158307310
1,18,11650000,11675000,18,12200000,12250000
0,12,55767985,55790055,12,55901223,55918140
0,18,29346404,29359831,18,29361672,29574455
0,17,4205043,4220975,17,4357323,4364636
0,16,17550055,17761172,16,17906248,18125550
0,6,87560325,87636154,6,87714817,87720524
0,2,139204058,139305408,2,139423045,139508330
0,17,11878006,11953597,17,12289917,12308616
0,19,28434326,28480437,19,28498246,28529902
0,16,61405038,61429463,16,61674742,61697746
0,22,49581319,49623994,22,49676375,49735124
0,17,50998306,51018729,17,51461699,51469034
0,12,126085672,126212002,12,126307697,126375528
0,17,77135446,77169291,17,77276391,77497060
0,1,102108945,102129258,1,102666169,102734697
1,1,110035000,110040000,1,110070000,110090000
1,15,90440000,90445000,15,90610000,90620000
0,2,196758383,196837484,2,196902630,197210258
0,10,18248026,18253303,10,18665300,18732919
1,17,42000000,42025000,17,42400000,42425000
0,18,40949368,40964673,18,41674775,41683034
1,1,90090000,90100000,1,90220000,90250000
0,6,136073570,136157865,6,136209343,136325425
0,17,51985140,52009737,17,52432098,52457733
0,16,54815481,54863615,16,55850406,55912143
0,12,128837892,128910308,12,129200192,129229989
0,9,77558135,77655017,9,78059395,78068398
1,10,70975000,71000000,10,71255000,71270000
0,12,12320123,12408969,12,14085277,14148360
0,12,18607507,18630042,12,19781081,19827087
0,16,34362629,34402616,16,34886500,34940882
0,9,85111238,85130287,9,85316958,85393591
0,2,142553726,142574158,2,143626191,143644132
0,22,32988720,33088818,22,33115230,33125665
0,3,161930738,161939737,3,162181559,162197774
1,1,47625000,47650000,1,47890000,47925000
0,1,217806137,217839773,1,218027387,218067822
0,15,25056100,25149331,15,25262509,25290014
0,16,52842702,52864859,16,53229317,53273439
0,3,56012505,56030326,3,56155667,56181652
1,9,130625000,130640000,9,130675000,130705000
0,9,109757296,109796209,9,109874040,109947102
0,17,50124268,50135145,17,50172893,50299585
0,2,81851489,81895492,2,81985590,82025345
0,3,19371950,19401623,3,19666087,19764893
0,22,27540567,27563387,22,27824995,27863900
0,17,12986197,13193306,17,13310028,13336509
1,6,30790000,30810000,6,31040000,31060000
0,20,15344677,15356822,20,15630457,15639458
0,3,131477678,131549943,3,132220570,132322972
0,20,40640560,40717191,20,40809372,40849055
0,9,116385537,116526886,9,116687683,116774937
0,3,7480008,7506506,3,7540442,7562084
1,2,70315000,70320000,2,70350000,70355000
0,22,24076893,24169096,22,24343995,24444529
0,9,109874040,109947102,9,110142017,110171168
0,17,51199986,51307282,17,51436308,51458229
0,10,82745160,82857046,10,84356496,84374851
0,1,5152974,5212404,1,5620652,5754617
0,10,100796820,100832555,10,100915312,100936465
0,9,82842567,82862277,9,83304950,83332819
0,10,86720591,86850793,10,87068986,87153282
1,12,34150000,34200000,12,34350000,34380000
1,16,25075000,25080000,16,25120000,25125000
0,12,44904530,44914713,12,45090274,45131308
0,3,79698607,79709036,3,80295298,80316453
0,1,164778776,164839191,1,164987774,164996601
1,16,68295000,68300000,16,68360000,68365000
0,3,1970408,2066073,3,2381013,2424291
1,6,43690000,43695000,6,43730000,43740000
0,23,80091402,80151568,23,80411345,80469415
0,9,87673828,87683649,9,88029947,88050534
0,15,100348334,100374425,15,100867105,101002834
0,12,8794326,8867198,12,9028093,9118280
0,9,32061764,32076955,9,32692637,32715022
1,19,39000000,39025000,19,39400000,39425000
0,19,31915412,31923421,19,31934093,31997807
0,1,77036672,77044445,1,77183836,77194763
0,3,35021112,35113361,3,35206959,35235544
0,20,40728499,40742684,20,41275759,41294624
0,6,148871631,148916308,6,148923372,148939154
1,17,39640000,39645000,17,39700000,39710000
0,17,10107631,10153054,17,10379884,10422545
0,1,217561932,217610899,1,218224153,218273923
0,22,26635435,26675830,22,26677953,27081457
0,21,24106219,24132494,21,24314245,24327076
0,1,104314690,104347637,1,104487243,104505067
0,19,43891020,44395518,19,44414124,44461653
0,19,9285815,9338967,19,9598196,9619941
1,3,146060000,146070000,3,146300000,146325000
1,17,48275000,48280000,17,48345000,48350000
0,23,44675463,44844641,23,44848196,45076436
1,6,41890000,41910000,6,42010000,42020000
0,3,54618590,54639781,3,54721661,54756052
0,6,116283830,116501476,6,117224881,117327367
0,17,68079390,68187666,17,68236660,68247439
0,12,2563059,2588270,12,3048544,3091686
0,12,62288043,62330991,12,62488551,62495378
1,9,86225000,86250000,9,86525000,86555000
0,1,159422799,159451123,1,159709996,160448383
0,10,57601631,57662322,10,58640392,58652405
1,9,34875000,34900000,9,35475000,35500000
1,15,40075000,40100000,15,40550000,40575000
1,3,138625000,138675000,3,139025000,139050000
0,6,71894396,71907011,6,72070274,72088149
0,22,22960247,22976158,22,23784283,23833186
0,3,51172445,51185872,3,51336242,51366797
0,2,156709960,156731848,2,156845530,156882064
1,12,98775000,98825000,12,99025000,99050000
0,19,23871322,23893431,19,24062301,24107590
1,6,87775000,87800000,6,88100000,88125000
1,15,90290000,90305000,15,90415000,90420000
1,6,80650000,80675000,6,80800000,80825000
0,9,81839322,81858301,9,82079873,82107292
0,6,76294522,76509287,6,76846952,76886509
0,12,131206126,131266463,12,131392270,131409089
1,1,31650000,31675000,1,31875000,31900000
1,2,174900000,174925000,2,175190000,175225000
0,2,210061721,210084382,2,210747879,210890368
0,16,83118760,83128307,16,83221225,83318478
0,13,48046555,48080958,13,48259561,48283959
0,12,101519783,101542702,12,101643175,101738411
0,20,8890968,8972024,20,9260278,9280629
0,12,10227487,10331716,12,10380735,10396334
0,2,218843790,218889766,2,219014184,219201383
0,12,112882362,112949121,12,112955432,113098240
0,1,67133622,67179095,1,67185448,67248096
0,21,30815378,31300620,21,32059051,32100946
1,12,108950000,108960000,12,109525000,109550000
0,1,188129008,188141997,1,188669024,188709421
0,1,76572705,76579906,1,76961689,76998130
0,16,13582380,13685365,16,13976619,14222829
0,15,87509069,87524458,15,87618727,87640973
0,15,70236167,70512899,15,70585068,70590777
1,17,78170000,78180000,17,78320000,78330000
0,20,37812699,37936721,20,38438002,38455117
0,17,19436629,19478978,17,19768762,19800716
1,2,66650000,66660000,2,66800000,66810000
0,2,231373943,231381988,2,231542689,231547382
0,17,9051873,9080394,17,9282464,9329735
0,1,78572263,78618166,1,79714645,79736642
1,15,73825000,73855000,15,73975000,74000000
0,19,57166364,57179395,19,57188799,57229481
0,12,13552194,13566683,12,13763215,13785630
0,2,56301692,56314379,2,56637400,56773640
0,17,1860321,1891498,17,1897060,2008606
0,2,154458623,154503244,2,154793392,154826427
0,2,240573604,240719043,2,241325010,241386368
0,9,12311224,12347931,9,12690575,12743987
0,22,30074958,30452419,22,30472135,30514969
0,1,73912179,73952178,1,74180352,74265851
0,1,164358067,164403572,1,165225321,165229390
0,10,69079753,69106574,10,69256528,69273249
0,9,119549518,119590605,9,119602908,119697098
0,12,15724437,15765209,12,15808414,15833485
0,15,87307534,87360155,15,87618727,87640973
0,9,106996783,107003762,9,107416108,107424001
0,3,918181,998827,3,1198091,1215830
0,20,20148140,20181883,20,20366591,20516931
0,12,17165124,17180749,12,17531834,17546915
0,23,18079700,18113099,23,18677274,18711237
0,12,119876918,119887948,12,119933268,120193210
0,22,49050513,49068140,22,49534126,49555863
1,22,30680000,30690000,22,30775000,30800000
0,17,67765850,67786897,17,67960837,67971358
1,1,150525000,150555000,1,150950000,150975000
0,17,68490132,68515787,17,68717042,68798461
0,6,132529301,132571268,6,132752693,132768832
0,19,57526032,57555853,19,57586315,57651112
0,2,140960066,141010608,2,141380226,141412312
0,6,55547670,55607753,6,55729518,55758377
0,6,127372946,127409549,6,127922114,127932695
0,1,88556765,88567322,1,89002580,89126051
1,15,74665000,74670000,15,74920000,74950000
0,12,29004508,29071838,12,29360432,29375110
0,17,49858108,49900263,17,50124268,50135145
0,20,47154677,47207170,20,47333607,47372024
1,12,97375000,97400000,12,98775000,98825000
0,1,248125089,248157728,1,248445369,248465570
0,12,85356608,85378201,12,85401179,85489572
0,3,106980894,107001440,3,107221289,107286270
0,6,123249745,123282737,6,123819249,123828672
0,9,109097911,109124972,9,109757296,109796209
0,19,7135345,7163258,19,7518038,7762001
0,12,14331893,14370847,12,14839623,15018402
1,19,55650000,55675000,19,56125000,56150000
0,2,4214994,4248473,2,4939421,4952828
1,12,51800000,51825000,12,52475000,52500000
0,15,79738892,79841595,15,80083314,80089471
0,6,125751757,125805849,6,125905278,125987756
0,1,57454724,57494122,1,57947746,57967641
0,22,41468920,41509669,22,41676402,41815120
1,12,8825000,8850000,12,9175000,9200000
0,1,224968508,225251166,1,225315686,225362214
0,1,73607929,73622390,1,73860646,73893238
0,15,39400107,39553500,15,39743429,40274629
0,15,32260809,32275954,15,32392873,32453624
0,12,1163430,1251100,12,1270300,1336553
0,22,27376971,27433359,22,27609007,27624290
1,1,227970000,227980000,1,228120000,228130000
1,2,120950000,120975000,2,121425000,121475000
1,10,71160000,71180000,10,71390000,71400000
0,1,102666169,102734697,1,102990331,103081710
0,2,78379635,78538383,2,78947124,78977692
0,23,41089066,41101927,23,41230573,41254932
0,20,11930654,11939535,20,13069278,13122627
0,19,9285815,9338967,19,9347114,9362761
0,2,98008667,98026660,2,98192971,98403013
0,22,33865349,33893396,22,33970898,33980377
0,2,105224315,105238820,2,105613095,105627292
0,18,38744358,38775808,18,39424974,39477451
1,1,202425000,202450000,1,202675000,202700000
0,6,114025267,114034914,6,114338009,114363790
1,15,75300000,75325000,15,75950000,76000000
0,12,85962407,85975398,12,86174152,86184279
0,18,74133497,74144148,18,74168917,74217214
1,9,140080000,140085000,9,140120000,140125000
0,3,94632763,94664634,3,95246112,95260143
0,15,29871034,30019036,15,30020387,30253614
0,19,8801006,8816205,19,8873477,8955924
0,22,23966017,23973632,22,24449181,24468194
1,15,49125000,49175000,15,49425000,49450000
0,17,9101571,9156903,17,9619105,9686672
0,9,19446669,19554615,9,19672797,19692716
0,6,84278836,84339556,6,84359131,84606901
1,22,46750000,46760000,22,46925000,46975000
0,10,55153633,55176817,10,55261749,55271906
0,19,23286221,23304934,19,23360310,23372273
0,2,120890121,121127155,2,121372784,121386445
0,2,77108877,77141268,2,77447128,77459909
0,6,24982733,25103349,6,25121682,25158198
0,2,235815102,235835893,2,236491675,236536244
0,6,29119697,29204332,6,29216894,29241527
1,2,121100000,121125000,2,121425000,121475000
0,12,61182211,61233551,12,61578177,61596654
